player_name,opponent_name,stochastic,memory_depth,mean_score,std_score,mean_score_diff,std_score_diff,mean_first_defection,round_1,round_2,round_3,round_4,round_5,round_6,round_7,round_8,round_9,round_10,C_prob,CC,CD,DC,DD,CCCC,CCCD,CCDC,CCDD,CDCC,CDCD,CDDC,CDDD,DCCC,DCCD,DCDC,DCDD,DDCC,DDCD,DDDC,DDDD,CC_pct,CD_pct,DC_pct,DD_pct,CCCC_pct,CCCD_pct,CCDC_pct,CCDD_pct,CDCC_pct,CDCD_pct,CDDC_pct,CDDD_pct,DCCC_pct,DCCD_pct,DCDC_pct,DCDD_pct,DDCC_pct,DDCD_pct,DDDC_pct,DDDD_pct
Soft Go By Majority: 20,Feld,False,20,2.186505,0.138052019091,-0.974775,0.201427590898,175.953,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88417,1.0,0.9748840509922194,0.4155629139072848,0.0,0.2861747491257065,0.307818420285631,NA,NA,0.31357142857142856,0.27952053047691916,0.054635761589403975,0.0,NA,0.11382113821138211,NA,0.0,NA,NA,NA,0.0,0.6890301507537688,0.9999732187511933,0.015076615543830834,0.35262926858429466,0.9999950024862103,0.19899034654123063,0.0,0.0,0.1503647986668104,0.07857754224450189,0.004018542328329955,0.0034106615968420334,0.0,0.002226475282738376,0.0,0.003176581212556051,0.0,0.0,0.0,0.10655050505050505
Soft Go By Majority: 20,EvolvedLookerUp,False,20,3.0,0.0,0.0,0.0,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Soft Go By Majority: 20,Eventual Cycle Hunter,False,20,3.0,0.0,0.0,0.0,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Soft Go By Majority: 20,Eatherley,False,20,3.0,0.0,0.0,0.0,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Soft Go By Majority: 20,DoubleCrosser,False,20,2.97,0.0,-0.05,0.0,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,NA,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9949748743718593,0.5012594458438286,0.0,0.0,0.9949494949494949,0.5012658227848101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Soft Go By Majority: 20,Defector Hunter,False,20,3.0,0.0,0.0,0.0,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Soft Go By Majority: 20,Defector,False,20,0.995,0.0,-0.025,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,NA,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.5012594458438286,0.0,0.9949748743718593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5012658227848101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9949494949494949
Soft Go By Majority: 20,Davis,False,20,3.0,0.0,0.0,0.0,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Soft Go By Majority: 20,Cycler CCD,False,20,2.01,0.0,-1.65,0.0,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,NA,1.0,1.0,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6683417085427136,0.9899751262531092,0.0,0.0,0.3333333333333333,0.49874055415617136,0.0,0.0,0.9875497820269609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Soft Go By Majority: 20,Cycler CCCD,False,20,2.25,0.0,-1.25,0.0,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,NA,1.0,1.0,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7537688442211056,0.9848500151499848,0.0,0.0,0.5050505050505051,0.4974364232977851,0.0,0.0,0.9799512586286995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Soft Go By Majority: 20,Cycler CCCCCD,False,20,2.505,0.0,-0.825,0.0,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,NA,1.0,1.0,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8341708542713567,0.9753453141244616,0.0,0.0,0.6666666666666666,0.49500000000000005,0.0,0.0,0.9659950236619993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Soft Go By Majority: 20,Cycle Hunter,False,20,3.0,0.0,0.0,0.0,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Soft Go By Majority: 20,Cooperator Hunter,False,20,2.935,0.0,-0.075,0.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.985,1.0,0.8,0.5,0.0,1.0,1.0,NA,NA,NA,1.0,NA,1.0,1.0,NA,1.0,NA,NA,NA,1.0,NA,0.9597989949748744,0.6194705561315044,0.5418763099070704,0.11160964666292764,0.9545454545454546,0.15732244897959183,0.0,0.0,0.0,0.4018264840182648,0.0,0.21298977858376722,0.18136659918243334,0.0,0.25588203942402,0.0,0.0,0.0,0.3160623381457118,0.0
