player_name,stochastic,memory_depth,mean_score,std_score,mean_score_diff,std_score_diff,mean_first_defection,round_1,round_2,round_3,round_4,round_5,round_6,round_7,round_8,round_9,round_10,C_prob,CC,CD,DC,DD,CCCC,CCCD,CCDC,CCDD,CDCC,CDCD,CDDC,CDDD,DCCC,DCCD,DCDC,DCDD,DDCC,DDCD,DDDC,DDDD,CC_pct,CD_pct,DC_pct,DD_pct,CCCC_pct,CCCD_pct,CCDC_pct,CCDD_pct,CDCC_pct,CDCD_pct,CDDC_pct,CDDD_pct,DCCC_pct,DCCD_pct,DCDC_pct,DCDD_pct,DDCC_pct,DDCD_pct,DDDC_pct,DDDD_pct,tournament_score_mean,tournament_score_std,tournament_win_mean,tournament_win_std
Hard Go By Majority: 5,False,5,2.18540637465,0.864331278486,0.0174804387849,0.273969854278,200.0,0.0,0.810418367347,0.375734693878,0.634224489796,0.400989795918,0.59593877551,0.440857142857,0.560132653061,0.503826530612,0.608081632653,0.524535306122449,1.0,0.40783472032547613,0.675194817253916,0.0,1.0,0.86222101644625,NA,NA,1.0,0.492069701623731,0.9796823641905217,0.0,1.0,0.015126771113088102,0.5615669397629008,0.0,NA,NA,0.19703579444551175,0.0,0.44716988001230645,0.9999988996794267,0.4814855280756719,0.730298645388122,0.6747781571385184,0.22628091276456055,0.0,0.0,0.10334715864651096,0.07445932984670017,0.9999960806490714,0.12494981952472575,0.11087058708813985,0.20527493976395517,0.14487831395696354,0.25467901602321663,0.0,0.0,0.322167345504842,0.3816246650175222,2.11455154639,0.0118067356314,86.02,1.37098504733
Hard Go By Majority: 40,False,40,2.21742808377,0.857667843806,0.0492357701749,0.574479312446,200.0,0.0,0.810040816327,0.375489795918,0.633795918367,0.399928571429,0.59512244898,0.406989795918,0.600897959184,0.452469387755,0.618520408163,0.4780986224489796,1.0,0.6357138856391392,0.42128987373919113,0.0,1.0,0.9803136135371556,NA,NA,1.0,0.6903703358860361,0.9341370202769977,0.0,1.0,0.0037334507338011975,0.4604649411607214,0.0,NA,NA,0.011642112698389818,0.0,0.41306609578504766,0.9999986708593497,0.4881336613724299,0.7836464242904839,0.40713982654935454,0.05342657029771991,0.0,0.0,0.02432349549145274,0.017712224283652857,0.017599606957549897,0.013177826738010668,0.01579698117209562,0.03421580900545555,0.024528818165422704,0.05195891169419811,0.0,0.0,0.059158727555152474,0.999999914067058,2.02135,0.0148586096647,96.86,2.19554093562
Hard Go By Majority: 20,False,20,2.18829759896,0.864693908358,0.0906633553237,0.53335377681,200.0,0.0,0.810295918367,0.37543877551,0.634428571429,0.401010204082,0.596693877551,0.408704081633,0.60187755102,0.454234693878,0.619183673469,0.4514572448979592,1.0,0.6396974700931916,0.35064729339387346,0.0,1.0,0.915898269181186,NA,NA,1.0,0.7039064021992453,0.8651819135773465,0.0,1.0,0.008403361344537815,0.4100783952113146,0.0,NA,NA,0.0054433332421265765,0.0,0.39604158547841245,0.46614020550553564,0.9999986540053591,0.8032276957457309,0.999999882747837,0.05595112680474674,0.0,0.0,0.039661778367606454,0.0279631615642844,0.024145616902916833,0.016888243827907552,0.018548199864278764,0.029578289892281028,0.03884085704181453,0.055713725170154396,0.0,0.0,0.07564463534104714,0.4548895588538446,1.99996340206,0.0174652111508,102.92,1.90620040919
Hard Go By Majority: 10,False,10,2.14726258055,0.875129130225,0.128334036514,0.519601155027,200.0,0.0,0.809918367347,0.375357142857,0.634010204082,0.400908163265,0.596234693878,0.408183673469,0.602112244898,0.4535,0.61956122449,0.4296281632653061,1.0,0.6279991858948749,0.3154163797918913,0.0,1.0,0.9224904404681982,NA,NA,1.0,0.5145496468390637,0.6667670765214375,0.0,1.0,0.015996557823779702,0.46843037066253074,0.0,NA,NA,0.0085019203567887,0.0,0.3819632858168393,0.42986175612100874,0.9999986744846818,0.8207666210317011,0.3554242424242424,0.04469212111126986,0.0,0.0,0.029995886365257834,0.017564390472748437,0.018376400839799672,0.011587990199945863,0.01613435285356705,0.017240925422795057,0.03312756890642299,0.047083457578882104,0.0,0.0,0.06055606937989284,0.9999999295053373,1.97794948454,0.0153532527868,107.62,2.01385203031
Hard Go By Majority,False,inf,2.23278114452,0.85681238772,0.024412204664,0.677513110516,200.0,0.0,0.809785714286,0.375173469388,0.634285714286,0.400428571429,0.59556122449,0.407734693878,0.602091836735,0.45337755102,0.6195,0.5246313265306123,1.0,0.5045326008087592,0.6427684737741097,0.0,1.0,1.0,NA,NA,1.0,0.7000563813050426,1.0,0.0,1.0,0.0,0.5460008607726763,0.0,NA,NA,0.0,0.0,0.4267236180904523,0.5504454771192396,0.9999989279176751,0.6905028485906598,0.6234435916757798,0.18602712082269893,0.0,0.0,0.1195227522831654,0.10045162548890853,0.9999969296595294,0.08908034442991251,0.057406851068010016,0.29450846565805266,0.11746976366348906,0.18622124011805244,0.0,0.0,0.3651018272980524,0.37150206143063286,2.08714175258,0.0140952934344,85.82,1.65154473146
Grumpy,False,inf,2.59942198527,0.568979091155,-0.448892490028,0.739882726967,169.54570408163266,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9067475510204082,1.0,0.981810369345289,0.03228497295503669,0.0,1.0,1.0,NA,NA,1.0,0.9636328726929003,0.0,0.0,1.0,1.0,0.039548362815205115,0.0,NA,NA,0.0,0.0,0.8234202645882474,0.9999991081535394,0.28608336898834213,0.33925050648300675,0.9999999842035409,0.04730229181713776,0.0,0.0,0.04208938583897611,0.04620386686463915,0.00013037870365344392,0.00170791435011861,0.0013147199668229268,4.548753400693943e-07,0.03335675714925095,0.0063476035934538775,0.0,0.0,0.007614579802258327,0.0538034941249227,2.69161958763,0.0123459627514,9.3,1.2124355653
Grudger,False,inf,2.23111863302,0.846155268097,0.37105036054,0.718064125659,112.97688775510204,1.0,0.809928571429,0.732653061224,0.700520408163,0.671112244898,0.653530612245,0.636959183673,0.631255102041,0.626775510204,0.622295918367,0.5648844387755102,1.0,0.0,0.0,0.0,1.0,0.0,NA,NA,NA,NA,0.0,0.0,NA,NA,0.0,0.0,NA,NA,0.0,0.0,0.5626979284175982,0.9999527331424928,0.9858014678740632,0.6209628395207579,0.9999999522198616,0.0018638950917761756,0.0,0.0,0.0,0.0,0.0017819723080248228,0.0012175023757466754,0.0,0.0,0.18100588463743136,0.04640786128022126,0.0,0.0,0.04357717210175224,0.24467985982271698,2.77141134021,0.0179797520474,56.5,0.953939201417
Grofman,True,inf,2.71275979592,0.681644015325,-0.24446505102,0.778104936134,130.8373469387755,1.0,1.0,0.855428571429,0.852193877551,0.866091836735,0.883163265306,0.858571428571,0.942765306122,0.905346938776,0.915510204082,0.9107905612244898,1.0,0.28746435543986276,0.3068308994777732,0.9680995588279429,1.0,0.27380082682310425,NA,NA,1.0,0.2796661546531973,0.30700581213674144,0.9787035550918867,1.0,0.2680563786750496,0.28624097730259845,1.0,1.0,0.285689078399748,0.914114332454785,0.28637778309791717,0.8241790072813044,0.9999991599747255,0.30418868227881246,0.2915282245995266,0.7947087451704555,0.16875712811364024,0.0,0.0,0.04143285835195104,0.08346214985495216,0.9999932144912114,0.4784728527550177,0.050909910215554285,0.028142325108556993,0.16439777682089612,0.3117789213448685,0.32276234001387333,0.255832434932155,0.012657804572467337,0.001076324469181612,2.70917319588,0.0183002278063,20.6,1.77763888346
GTFT: 0.33,True,1,2.72545591837,0.568965352408,-0.220653061224,0.434511815016,119.6745,1.0,0.874265306122,0.903357142857,0.881418367347,0.911969387755,0.898193877551,0.907683673469,0.916785714286,0.918846938776,0.90843877551,0.9135723979591837,1.0,0.3336029583281878,1.0,0.3337568108272562,1.0,0.3341146385080726,NA,NA,1.0,0.3336638301194473,1.0,0.33399311615752886,1.0,0.3321296379886251,NA,NA,1.0,0.3332017743005833,1.0,0.3335449180327869,0.8388783714490822,0.7084141721727819,0.999996845569602,0.34519501673778463,0.8286256583141165,0.24599367522780122,0.0,0.0,0.07047250308619474,0.08539603957452785,0.999994359007904,0.4321986894714178,0.18100323230455892,0.13075379241127263,0.0,0.0,0.1399534274235482,0.19439980123313316,0.2179103836140235,0.029472016079158937,2.72410463918,0.0259286811518,0.0,0.0
Forgiving Tit For Tat,False,inf,2.39989375575,0.763732342994,-0.0631309450752,0.0997051154136,118.30740816326531,1.0,0.809775510204,0.854530612245,0.806479591837,0.891846938776,0.827826530612,0.873734693878,0.830295918367,0.888428571429,0.805183673469,0.8091457142857142,1.0,0.047913290513248996,1.0,0.0,1.0,0.09922499933266303,NA,NA,1.0,0.6560010621348912,1.0,0.0,1.0,0.0,NA,NA,NA,NA,1.0,0.0,0.7443992923802687,0.5170537077776616,0.9999985042263313,0.5084717053586753,0.7530579737574913,0.12339564897282675,0.0,0.0,0.002754833145326602,0.0003881673881673882,0.04661884833784708,0.10449225959174191,0.12515500004120814,0.1943496318884816,0.0,0.0,0.0,0.0,0.11074675665409604,0.9999993479579846,2.66187680412,0.0190038244734,0.0,0.0
